,CBR,Drop Rate %,RTT (Sec),TCP,TCP Start (Sec),Throughput (Mbps),Time (Sec)
555,5.5,0.0,0.06588199204394785,Agent/TCP/Newreno,3.193184,2.6189297173362998,19.99895
556,5.5,0.0,0.06588715819655915,Agent/TCP/Newreno,3.887863,2.618087984303408,19.999896
557,5.5,0.06338474540460595,0.06628470399490034,Agent/TCP/Newreno,4.67194,2.559505432171389,19.998776
558,5.5,0.0,0.06588826285714279,Agent/TCP/Newreno,4.381449,2.6158551808878197,19.998338
559,5.5,0.016840687100033683,0.06611786204564682,Agent/TCP/Newreno,0.930971,2.5848791492428917,19.998787
560,6.0,0.017220595832615808,0.06613096559474407,Agent/TCP/Newreno,1.343941,2.583091925511384,19.999785
561,6.0,0.052146706066400136,0.06618496996157877,Agent/TCP/Newreno,1.470302,2.5762895046240226,19.997785
562,6.0,0.049148099606815196,0.06618401398716474,Agent/TCP/Newreno,0.367486,2.581411401439479,19.999165
563,6.0,0.06887052341597796,0.06651841668108653,Agent/TCP/Newreno,1.216528,2.565187380059911,19.999343
564,6.0,0.0,0.0658968384360014,Agent/TCP/Newreno,2.741273,2.618335856083962,19.998891
565,6.0,0.15978087194704405,0.06696164616447764,Agent/TCP/Newreno,4.754572,2.3816428368789673,19.999847
566,6.0,0.0,0.0658822092009685,Agent/TCP/Newreno,0.319105,2.623620933708784,19.999631
567,6.0,0.0,0.06588545958871325,Agent/TCP/Newreno,0.072462,2.6238374998507,19.998696
568,6.0,0.10360547036883548,0.06659815167953276,Agent/TCP/Newreno,3.968622,2.4954065991017433,19.999228
569,6.0,0.192789666473877,0.06739239844357986,Agent/TCP/Newreno,1.846866,2.3663519920824276,19.999905
570,6.5,0.0,0.06591291225875603,Agent/TCP/Newreno,2.190683,2.61916546299781,19.998737
571,6.5,0.0,0.06591292365478675,Agent/TCP/Newreno,1.789306,2.619903162783791,19.998834
572,6.5,0.0,0.06592704204385455,Agent/TCP/Newreno,4.151765,2.6144568498630396,19.999768
573,6.5,0.0,0.06592225186706457,Agent/TCP/Newreno,2.941793,2.617445304755689,19.998669
574,6.5,0.0,0.06593255469703119,Agent/TCP/Newreno,4.315978,2.6137145132102604,19.999772
575,6.5,0.1292267930217532,0.06782902451193062,Agent/TCP/Newreno,3.644943,2.3535248934257043,19.998558
576,6.5,0.0,0.06590249438202267,Agent/TCP/Newreno,0.204312,2.622717743998142,19.999473
577,6.5,0.3331373701744072,0.06830171941304793,Agent/TCP/Newreno,0.40192,2.1541768277296893,19.999197
578,6.5,0.10269049086054631,0.06671817474120066,Agent/TCP/Newreno,3.91631,2.510704635870139,19.998361
579,6.5,0.0,0.06590637690776363,Agent/TCP/Newreno,0.83714,2.62171269432576,19.998843
580,7.0,0.37541060534960113,0.06890557098692021,Agent/TCP/Newreno,3.028522,2.075843184600085,19.99859
581,7.0,0.0,0.06598124873353568,Agent/TCP/Newreno,1.149487,2.618267794180831,19.999568
582,7.0,0.0,0.06598483775811219,Agent/TCP/Newreno,1.646596,2.6172230246106256,19.99875
583,7.0,0.038789759503491075,0.06632974683297609,Agent/TCP/Newreno,3.355638,2.570562894063157,19.998592
584,7.0,0.0,0.0659845404099318,Agent/TCP/Newreno,0.900517,2.618146267210351,19.999343
585,7.0,0.0,0.06599017050610842,Agent/TCP/Newreno,1.749565,2.61697031143222,19.998576
586,7.0,0.0,0.06597978190603128,Agent/TCP/Newreno,0.899012,2.6183894120646714,19.999242
587,7.0,0.10734220695577501,0.06676648182604948,Agent/TCP/Newreno,4.492898,2.4901067219733664,19.999639
588,7.0,0.08837044892188052,0.06683440003554318,Agent/TCP/Newreno,1.209108,2.497734481919601,19.999512
589,7.0,0.0,0.06601138505629463,Agent/TCP/Newreno,4.40173,2.6105096117586277,19.999604
590,7.5,1.4063093880653743,0.07740075196540865,Agent/TCP/Newreno,4.604072,1.3965649589592746,19.998415
591,7.5,0.017614937466971993,0.06996426724442885,Agent/TCP/Newreno,0.712447,2.442936299047282,19.99927
592,7.5,1.947463768115942,0.08079005935422601,Agent/TCP/Newreno,3.540804,1.0920012539027235,19.998221
593,7.5,1.934156378600823,0.08140801933820364,Agent/TCP/Newreno,2.197614,1.1132650904301509,19.999807
594,7.5,0.1364256480218281,0.0695841028661174,Agent/TCP/Newreno,2.270574,2.399124017300342,19.998778
595,7.5,0.11911852293031568,0.07021021982414083,Agent/TCP/Newreno,2.186419,2.344303063530914,19.999133
596,7.5,0.17605633802816903,0.07118631348580448,Agent/TCP/Newreno,1.007165,2.23042857042056,19.997883
597,7.5,0.0,0.06993029665492968,Agent/TCP/Newreno,0.837677,2.4702766269551306,19.998608
598,7.5,2.4722502522704337,0.08430264724746149,Agent/TCP/Newreno,3.290009,0.9590523487450894,19.990161
599,7.5,0.05845674201091193,0.06992882252693419,Agent/TCP/Newreno,2.345879,2.411890630051769,19.997492
600,8.0,1.082731815657968,0.07783027296063894,Agent/TCP/Newreno,1.967172,1.6377326321610244,19.996977
601,8.0,1.6312594840667678,0.08137491413942508,Agent/TCP/Newreno,2.181293,1.207108742787381,19.998677
602,8.0,0.9298393913778529,0.0773680046202714,Agent/TCP/Newreno,3.233397,1.7381792670966631,19.996317
603,8.0,0.9612403100775194,0.07641890171755718,Agent/TCP/Newreno,4.20226,1.6750718070975952,19.997356
604,8.0,2.89490245437382,0.0865195296896087,Agent/TCP/Newreno,4.562695,0.829482382600822,19.999792
605,8.0,0.7807981492192019,0.07727159485815603,Agent/TCP/Newreno,3.737702,1.7513616559408909,19.999152
606,8.0,0.9961439588688945,0.07706637549407117,Agent/TCP/Newreno,4.30607,1.6321122037626692,19.996952
607,8.0,0.7113543091655267,0.07808994926122098,Agent/TCP/Newreno,2.590554,1.731079856370628,19.998971
608,8.0,2.808691043985162,0.08625127664399097,Agent/TCP/Newreno,2.918151,0.891485043541363,19.997428
609,8.0,0.6572769953051643,0.07710110105112283,Agent/TCP/Newreno,0.315914,1.7833051377013698,19.999814
610,8.5,1.5238879736408566,0.08192730644472919,Agent/TCP/Newreno,4.658588,1.2956240617239203,19.987232
611,8.5,1.668520578420467,0.08028056488255685,Agent/TCP/Newreno,1.588392,1.1966929687292067,19.998862
612,8.5,1.1856243052982587,0.08051742982456157,Agent/TCP/Newreno,4.287979,1.4076709860090175,19.998241
613,8.5,2.371732817037754,0.08369174795501018,Agent/TCP/Newreno,1.946236,0.9273834662958054,19.997194
614,8.5,1.2881965248651888,0.0796762807775377,Agent/TCP/Newreno,0.708474,1.4203572189530405,19.998044
615,8.5,1.106883431338637,0.08168128799715914,Agent/TCP/Newreno,3.405967,1.4294419964656269,19.994482
616,8.5,1.263537906137184,0.0840362609828744,Agent/TCP/Newreno,3.969743,1.413993519737076,19.998105
617,8.5,1.9455252918287937,0.08199365623582748,Agent/TCP/Newreno,3.686922,1.1553453556332058,19.998166
618,8.5,1.382306477093207,0.08340711024908111,Agent/TCP/Newreno,3.743786,1.2750567165178137,19.99831
619,8.5,1.2426648256817396,0.08023344171997147,Agent/TCP/Newreno,3.51301,1.4432794212528957,19.9886
620,9.0,2.2497704315886136,0.09108789227053134,Agent/TCP/Newreno,3.147471,1.0496636486170372,19.999193
621,9.0,2.604166666666667,0.09128245898852513,Agent/TCP/Newreno,0.664005,1.044457647204927,19.981514
622,9.0,2.498750624687656,0.08910667556029889,Agent/TCP/Newreno,4.680718,1.057488936400886,19.999422
623,9.0,2.601279317697228,0.08792292108843536,Agent/TCP/Newreno,0.574272,0.9770440790194098,19.998411
624,9.0,2.787286063569682,0.08981980062467453,Agent/TCP/Newreno,2.065579,0.9201938651028034,19.995366
625,9.0,1.885880077369439,0.08439732238504301,Agent/TCP/Newreno,4.996024,1.1214713538628704,19.997174
626,9.0,2.2308438409311346,0.08898579938744249,Agent/TCP/Newreno,4.164281,1.05680547992862,19.99675
627,9.0,2.5214321734745337,0.08750406994127054,Agent/TCP/Newreno,4.14277,1.0116641114305769,19.9991
628,9.0,1.8353174603174605,0.08953742107995849,Agent/TCP/Newreno,4.376333,1.0514095347045487,19.997268
629,9.0,2.4916147580258743,0.0866162305738951,Agent/TCP/Newreno,3.124719,1.0003779505834056,19.999941
630,9.5,5.5290102389078495,0.10677676127527201,Agent/TCP/Newreno,1.466525,0.6204378282021286,19.999502
631,9.5,5.136186770428015,0.10204774714662021,Agent/TCP/Newreno,3.701284,0.6214766071974048,19.994351
632,9.5,7.609988109393578,0.11954386685552398,Agent/TCP/Newreno,4.111684,0.4052647467596268,19.982001
633,9.5,5.35041446872645,0.09936509674657543,Agent/TCP/Newreno,3.302619,0.6246065982807213,19.993573
634,9.5,5.77568838146407,0.10479735883703148,Agent/TCP/Newreno,0.269058,0.5900540010933234,19.996066
635,9.5,6.171107994389901,0.10300754530744338,Agent/TCP/Newreno,0.686417,0.5747405584291777,19.998087
636,9.5,5.962264150943397,0.10351538734835361,Agent/TCP/Newreno,2.467521,0.5909350992077866,19.996891
637,9.5,5.625990491283677,0.10203034802158255,Agent/TCP/Newreno,4.270656,0.6268861146167647,19.998425
638,9.5,6.163194444444445,0.10298044691607677,Agent/TCP/Newreno,4.223591,0.5678477906293418,19.989506
639,9.5,5.013192612137203,0.09906035193452385,Agent/TCP/Newreno,1.004474,0.6287828549616649,19.992778
640,10.0,11.342894393741851,0.1388256188034188,Agent/TCP/Newreno,1.334419,0.3028167651444696,19.991246
641,10.0,17.22488038277512,0.16437474999999985,Agent/TCP/Newreno,0.686061,0.22208031132040953,19.981423
642,10.0,12.96043656207367,0.1458917803030304,Agent/TCP/Newreno,1.808458,0.2917088714465704,19.977806
643,10.0,12.60096930533118,0.14249905739514374,Agent/TCP/Newreno,4.0188,0.28132665171682625,19.989985
644,10.0,12.288786482334869,0.1505039684210526,Agent/TCP/Newreno,2.428617,0.2701860029690882,19.982154
645,10.0,12.556732223903177,0.15275813963039023,Agent/TCP/Newreno,1.406824,0.2582954638505466,19.99391
646,10.0,17.040358744394617,0.17910073287671252,Agent/TCP/Newreno,4.825087,0.20250579819925227,19.987122
647,10.0,14.309484193011649,0.15689459250585477,Agent/TCP/Newreno,2.726033,0.24780150617287527,19.985008
648,10.0,11.282843894899536,0.1461377233606556,Agent/TCP/Newreno,3.436614,0.2868537731278058,19.999199
649,10.0,13.005272407732866,0.15713636253041377,Agent/TCP/Newreno,4.541787,0.26536669280820474,19.999944
650,10.5,29.6875,0.3138690196078433,Agent/TCP/Newreno,2.443738,0.04129594541745366,19.9796
651,10.5,29.411764705882355,0.3226158977272728,Agent/TCP/Newreno,2.375601,0.07375038042422027,17.15844
652,10.5,32.35294117647059,0.36140863888888886,Agent/TCP/Newreno,1.117418,0.05024953704012644,19.999184
653,10.5,31.372549019607842,0.4911984761904761,Agent/TCP/Newreno,2.034419,0.03221053126235618,19.867096
654,10.5,31.092436974789916,0.8290762448979592,Agent/TCP/Newreno,4.518376,0.04388751299232853,19.881288
655,10.5,32.8125,1.0802849642857144,Agent/TCP/Newreno,3.378333,0.03152603362999256,14.472656
656,10.5,31.57894736842105,0.3515105185185185,Agent/TCP/Newreno,4.184968,0.07456872936440993,18.582424
657,10.5,31.799163179916317,0.36579961616161616,Agent/TCP/Newreno,0.47031,0.07112030196164286,19.42636
658,10.5,30.909090909090907,0.23293019607843146,Agent/TCP/Newreno,4.153776,0.04360838729433538,18.470288
659,10.5,30.597014925373134,0.5693075370370374,Agent/TCP/Newreno,3.017169,0.048901307498198356,18.676464
660,0.0,0.0,0.06568679742898567,Agent/TCP/Vegas,4.522844,2.499206560068313,19.999756
661,0.0,0.0,0.0656749060003357,Agent/TCP/Vegas,1.228267,2.508633553613302,19.992267
662,0.0,0.0,0.0656743597509631,Agent/TCP/Vegas,1.020587,2.5113957003624194,19.999675
663,0.0,0.0,0.06568762880537458,Agent/TCP/Vegas,4.720985,2.496818704966593,19.985209
664,0.0,0.0,0.06567603262189434,Agent/TCP/Vegas,1.59585,2.5075827841651623,19.984874
665,0.0,0.0,0.06568078015859187,Agent/TCP/Vegas,1.060538,2.5108391880155585,19.999226
666,0.0,0.0,0.06568598648371832,Agent/TCP/Vegas,4.359522,2.4983375108701207,19.998722
667,0.0,0.0,0.06567278523599061,Agent/TCP/Vegas,0.46238,2.5112665087212562,19.999932
668,0.0,0.0,0.06568082368470436,Agent/TCP/Vegas,3.006803,2.507769658248085,19.990819
669,0.0,0.0,0.06568493572435923,Agent/TCP/Vegas,4.06826,2.504273444149778,19.989844
670,0.5,0.0,0.0657027143435177,Agent/TCP/Vegas,4.139695,2.5014104797447034,19.999547
671,0.5,0.0,0.06569522441453238,Agent/TCP/Vegas,2.663576,2.5034645336754977,19.996356
672,0.5,0.0,0.06568987906047112,Agent/TCP/Vegas,0.83765,2.508411822101496,19.998778
673,0.5,0.0,0.06569310779939513,Agent/TCP/Vegas,2.100747,2.505255045156283,19.995931
674,0.5,0.0,0.06569034982450421,Agent/TCP/Vegas,0.874869,2.512719360081023,19.990414
675,0.5,0.0,0.06569096674212282,Agent/TCP/Vegas,1.648198,2.507041791495184,19.999707
676,0.5,0.0,0.06569820877565626,Agent/TCP/Vegas,1.927058,2.507273455763959,19.999279
677,0.5,0.0,0.06570163524745185,Agent/TCP/Vegas,3.051399,2.503576115864974,19.999955
678,0.5,0.0,0.06569760321953098,Agent/TCP/Vegas,1.926599,2.5071333399102795,19.99983
679,0.5,0.0,0.06570363721196153,Agent/TCP/Vegas,3.179476,2.503622083383124,19.999906
680,1.0,0.0,0.06570086850965876,Agent/TCP/Vegas,1.951563,2.50793661875025,19.999866
681,1.0,0.0,0.06570150887475032,Agent/TCP/Vegas,0.925799,2.509832080531888,19.999585
682,1.0,0.0,0.06569696449604709,Agent/TCP/Vegas,1.028324,2.506986458899549,19.999308
683,1.0,0.0,0.06570974439817782,Agent/TCP/Vegas,3.845144,2.49896083062208,19.992656
684,1.0,0.0,0.06571123749022842,Agent/TCP/Vegas,3.609484,2.501023636906425,19.999573
685,1.0,0.0,0.06570561873090237,Agent/TCP/Vegas,2.197098,2.5079112275368294,19.999961
686,1.0,0.0,0.0656982786215925,Agent/TCP/Vegas,0.457451,2.5095449960547844,19.998842
687,1.0,0.0,0.065707884697649,Agent/TCP/Vegas,3.498197,2.504992764917295,19.990061
688,1.0,0.0,0.06570998629395988,Agent/TCP/Vegas,2.246368,2.5073032981921077,19.999306
689,1.0,0.0,0.06570948181143436,Agent/TCP/Vegas,2.743335,2.505297505817318,19.999569
690,1.5,0.0,0.06571753473405371,Agent/TCP/Vegas,3.074781,2.503398980985205,19.998971
691,1.5,0.0,0.06572965501811309,Agent/TCP/Vegas,4.923492,2.49607451291824,19.999965
692,1.5,0.0,0.06572036352279854,Agent/TCP/Vegas,4.597901,2.4956276839345195,19.997634
693,1.5,0.0,0.06571006365071076,Agent/TCP/Vegas,1.784079,2.505389260746004,19.997616
694,1.5,0.0,0.06572411253411822,Agent/TCP/Vegas,4.711485,2.4945709264090454,19.999084
695,1.5,0.0,0.06571251009657647,Agent/TCP/Vegas,1.795881,2.506690119278173,19.999966
696,1.5,0.0,0.06572990962632141,Agent/TCP/Vegas,4.184169,2.5008469570436285,19.999611
697,1.5,0.0,0.06571405310713713,Agent/TCP/Vegas,2.642953,2.503315821799497,19.999133
698,1.5,0.0,0.0657135545547254,Agent/TCP/Vegas,1.184815,2.510412615588763,19.999252
699,1.5,0.0,0.06570948666339413,Agent/TCP/Vegas,0.486571,2.5108402730538795,19.998764
700,2.0,0.0,0.06572438700147694,Agent/TCP/Vegas,2.666912,2.5034978986645298,19.999461
701,2.0,0.0,0.06571683152000063,Agent/TCP/Vegas,0.04811,2.5117751993275466,19.99894
702,2.0,0.0,0.0657130590766177,Agent/TCP/Vegas,0.703228,2.509121711526148,19.999223
703,2.0,0.0,0.06571436697697162,Agent/TCP/Vegas,0.451589,2.509564337666547,19.999205
704,2.0,0.0,0.06572751234687943,Agent/TCP/Vegas,3.533599,2.4992718150014124,19.999195
705,2.0,0.0,0.06572260189485407,Agent/TCP/Vegas,2.779795,2.5019630814063922,19.995077
706,2.0,0.0,0.06571875831960455,Agent/TCP/Vegas,0.611048,2.510384373723777,19.999314
707,2.0,0.0,0.0657194100305593,Agent/TCP/Vegas,2.208976,2.5037769686918834,19.999698
708,2.0,0.0,0.06571655727963016,Agent/TCP/Vegas,0.663404,2.508954233824067,19.99895
709,2.0,0.0,0.06573546209940528,Agent/TCP/Vegas,3.296493,2.502061452693575,19.99952
710,2.5,0.0,0.06574751303127553,Agent/TCP/Vegas,3.988135,2.500176433813587,19.999805
711,2.5,0.0,0.06573085655029398,Agent/TCP/Vegas,1.491189,2.5087921461492453,19.9989
712,2.5,0.0,0.06574912716763043,Agent/TCP/Vegas,4.984038,2.495662128693501,19.998891
713,2.5,0.0,0.06573585369590235,Agent/TCP/Vegas,3.282042,2.4998676551209096,19.999727
714,2.5,0.0,0.065742235451368,Agent/TCP/Vegas,4.404114,2.495423688466053,19.997458
715,2.5,0.0,0.06574332192042867,Agent/TCP/Vegas,3.236249,2.5028350190719464,19.998041
716,2.5,0.0,0.06573532953887742,Agent/TCP/Vegas,3.385907,2.5015392351321077,19.999678
717,2.5,0.0,0.06574830678170161,Agent/TCP/Vegas,3.995717,2.5014109177288746,19.999485
718,2.5,0.0,0.06572676478339665,Agent/TCP/Vegas,0.608248,2.5100779329896037,19.998881
719,2.5,0.0,0.06574651665619158,Agent/TCP/Vegas,4.668548,2.4964790526216847,19.998939
720,3.0,0.0,0.06573782800345736,Agent/TCP/Vegas,1.490323,2.5086788282192,19.99887
721,3.0,0.0,0.06573737952323819,Agent/TCP/Vegas,1.356817,2.5077285692784153,19.999983
722,3.0,0.0,0.06575549493457139,Agent/TCP/Vegas,4.785483,2.49451334576471,19.999673
723,3.0,0.0,0.06573622730923709,Agent/TCP/Vegas,0.115624,2.5121367304041566,19.999892
724,3.0,0.0,0.06576207427961611,Agent/TCP/Vegas,4.928423,2.497112017490932,19.998632
725,3.0,0.0,0.06575261703870616,Agent/TCP/Vegas,4.323743,2.4971393324515776,19.99928
726,3.0,0.0,0.06575494417729484,Agent/TCP/Vegas,4.650473,2.493771110751143,19.997511
727,3.0,0.0,0.06575508363784012,Agent/TCP/Vegas,4.177883,2.4998890750069114,19.999385
728,3.0,0.0,0.06574298531095028,Agent/TCP/Vegas,3.216739,2.499692692480419,19.999602
729,3.0,0.0,0.0657342014829144,Agent/TCP/Vegas,0.178899,2.512296082812125,19.998219
730,3.5,0.0,0.06575333973522252,Agent/TCP/Vegas,2.828809,2.500709978913801,19.998333
731,3.5,0.0,0.06575564346069042,Agent/TCP/Vegas,2.554819,2.5052440506329408,19.999826
732,3.5,0.0,0.06575515751920939,Agent/TCP/Vegas,2.488614,2.5054791651806467,19.999037
733,3.5,0.0,0.06574258462564612,Agent/TCP/Vegas,0.844879,2.507544376806154,19.999874
734,3.5,0.0,0.06575037424214601,Agent/TCP/Vegas,2.586838,2.5011274656725253,19.999785
735,3.5,0.0,0.06576165284474378,Agent/TCP/Vegas,3.364197,2.502882565377677,19.997818
736,3.5,0.0,0.06576403710731596,Agent/TCP/Vegas,4.766492,2.493600563843632,19.999084
737,3.5,0.0,0.06574606941467423,Agent/TCP/Vegas,0.614022,2.51082714245823,19.998869
738,3.5,0.0,0.06574852721756176,Agent/TCP/Vegas,2.054372,2.506819441626365,19.999023
739,3.5,0.0,0.06574198405580464,Agent/TCP/Vegas,0.77609,2.506954181240323,19.999417
740,4.0,0.0385951370127364,0.06621874398758693,Agent/TCP/Vegas,3.232322,2.469716332132472,19.99862
741,4.0,0.0,0.06576660644440258,Agent/TCP/Vegas,2.79334,2.5033971853055603,19.99876
742,4.0,0.0,0.06577872321067521,Agent/TCP/Vegas,4.11216,2.499597950697268,19.999515
743,4.0,0.0,0.06577142014984214,Agent/TCP/Vegas,3.726945,2.499391621335287,19.999705
744,4.0,0.0,0.06576224804652014,Agent/TCP/Vegas,2.368722,2.504371106595443,19.998697
745,4.0,0.0,0.06575116028275506,Agent/TCP/Vegas,0.55918,2.5091452676072667,19.998469
746,4.0,0.0,0.06577667635619218,Agent/TCP/Vegas,4.303189,2.498903416911493,19.999674
747,4.0,0.0,0.06577365127556382,Agent/TCP/Vegas,4.766124,2.493696005563022,19.998133
748,4.0,0.0,0.06575927130852331,Agent/TCP/Vegas,1.350467,2.5069067016964404,19.999745
749,4.0,0.0,0.06577509310560246,Agent/TCP/Vegas,4.586982,2.493624491503561,19.999086
750,4.5,0.0,0.06578065884340917,Agent/TCP/Vegas,2.922436,2.5030135535982136,19.999451
751,4.5,0.0,0.06578592332591508,Agent/TCP/Vegas,4.121662,2.497608578834518,19.99925
752,4.5,0.0,0.06577544840116244,Agent/TCP/Vegas,2.365332,2.504275869578038,19.999172
753,4.5,0.0,0.06578675015550431,Agent/TCP/Vegas,4.515267,2.494071767858083,19.998382
754,4.5,0.0,0.06576876036709706,Agent/TCP/Vegas,1.178369,2.5073322679615195,19.999967
755,4.5,0.09056330374932077,0.06663314244080124,Agent/TCP/Vegas,1.845983,2.4278124892751687,19.99895
756,4.5,0.021285653469561516,0.06598356855614931,Agent/TCP/Vegas,4.673368,2.450152172118753,19.999763
757,4.5,0.0,0.06579448181818143,Agent/TCP/Vegas,4.790129,2.495380173654842,19.999034
758,4.5,0.01802451333813987,0.06601770099547512,Agent/TCP/Vegas,2.143217,2.4780042679602525,19.999522
759,4.5,0.0,0.0657723017022815,Agent/TCP/Vegas,2.33018,2.501468622415196,19.9998
760,5.0,0.02158894645941278,0.06608574441310455,Agent/TCP/Vegas,4.99115,2.4650723661869263,19.997606
761,5.0,0.017898693395382137,0.06585452588066157,Agent/TCP/Vegas,1.963772,2.472394999033319,19.999725
762,5.0,0.0,0.06579108023409468,Agent/TCP/Vegas,3.022039,2.4995343415589644,19.998001
763,5.0,0.0,0.06578039841461313,Agent/TCP/Vegas,1.448011,2.5046200223951756,19.999328
764,5.0,0.0,0.06580519423274991,Agent/TCP/Vegas,4.401916,2.494804200954837,19.999132
765,5.0,0.0,0.06578913038086788,Agent/TCP/Vegas,1.922911,2.504483890274706,19.99929
766,5.0,0.0,0.06578036488294327,Agent/TCP/Vegas,0.889626,2.5058655348409657,19.999989
767,5.0,0.018115942028985508,0.06584772093869394,Agent/TCP/Vegas,2.166379,2.473242753565282,19.998838
768,5.0,0.0,0.06578214973262018,Agent/TCP/Vegas,1.458586,2.5042957636292567,19.999527
769,5.0,0.0,0.0657942658598475,Agent/TCP/Vegas,3.570693,2.498051744853231,19.999496
770,5.5,0.0,0.06581996504653553,Agent/TCP/Vegas,4.460601,2.494099105169862,19.998075
771,5.5,0.0,0.0657880945146333,Agent/TCP/Vegas,0.024248,2.5088528531667733,19.998317
772,5.5,0.018964536317087048,0.06598850876190492,Agent/TCP/Vegas,2.882181,2.4573310092752214,19.99994
773,5.5,0.0,0.06580668491321748,Agent/TCP/Vegas,3.189286,2.4990961836133696,19.998563
774,5.5,0.021321961620469083,0.06610476494536079,Agent/TCP/Vegas,4.791837,2.463100186679005,19.998689
775,5.5,0.0806939681258826,0.06665264920828283,Agent/TCP/Vegas,3.520605,2.400686319565211,19.999226
776,5.5,0.05905511811023622,0.06645599050069287,Agent/TCP/Vegas,3.46529,2.451606387022501,19.999755
777,5.5,0.1005631536604988,0.06685617024291483,Agent/TCP/Vegas,3.419446,2.3893862420906165,19.999436
778,5.5,0.017190991920233798,0.06596381670693832,Agent/TCP/Vegas,1.165032,2.4676073437336887,19.99785
779,5.5,0.30549898167006106,0.06938367423265382,Agent/TCP/Vegas,4.499918,2.0170887365491397,19.999484
780,6.0,0.0,0.06582857514168469,Agent/TCP/Vegas,3.574891,2.496892736086755,19.998504
781,6.0,0.0675219446320054,0.06650295691263788,Agent/TCP/Vegas,0.66886,2.446272711297141,19.999493
782,6.0,0.0,0.06583353612092649,Agent/TCP/Vegas,3.645474,2.496789431595173,19.999276
783,6.0,0.0,0.06581558213716125,Agent/TCP/Vegas,1.933049,2.502580052198346,19.997606
784,6.0,0.0,0.06583164913689318,Agent/TCP/Vegas,4.001459,2.4954193864206307,19.99877
785,6.0,0.0836470096194061,0.06671236897495234,Agent/TCP/Vegas,4.064446,2.394781334687698,19.999095
786,6.0,0.0,0.06581577437079028,Agent/TCP/Vegas,1.935971,2.5026864518844856,19.99976
787,6.0,0.01757469244288225,0.06599478083642153,Agent/TCP/Vegas,1.566643,2.463366991066769,19.99995
788,6.0,0.0,0.06582726846673066,Agent/TCP/Vegas,3.356551,2.4985861934125864,19.999563
789,6.0,0.21072796934865898,0.06944729242365688,Agent/TCP/Vegas,0.90353,2.1772788674965877,19.998925
790,6.5,0.0,0.06584663295668548,Agent/TCP/Vegas,2.964191,2.498786502443813,19.99966
791,6.5,0.01896813353566009,0.06600759173175846,Agent/TCP/Vegas,2.860484,2.4557410269149518,19.999099
792,6.5,0.016385384237260363,0.06606339638157875,Agent/TCP/Vegas,0.355945,2.480639350073304,19.999268
793,6.5,0.12432656444260257,0.06831432609603322,Agent/TCP/Vegas,2.678399,2.2221093179865683,19.998879
794,6.5,0.03596475454055026,0.06624416910569116,Agent/TCP/Vegas,2.000528,2.4663600643458183,19.999522
795,6.5,0.035835871707579285,0.06611153365730749,Agent/TCP/Vegas,1.773411,2.4440735195136036,19.998722
796,6.5,0.0,0.06585723941693278,Agent/TCP/Vegas,3.907784,2.4953915242080384,19.998245
797,6.5,0.017167381974248927,0.06598365494657019,Agent/TCP/Vegas,1.273706,2.483689836787546,19.997461
798,6.5,0.04294610264118531,0.066246741956381,Agent/TCP/Vegas,4.628836,2.417568776773956,19.99965
799,6.5,0.4473272198613286,0.07247329580022721,Agent/TCP/Vegas,0.750287,1.8456862305354989,19.999496
800,7.0,0.017793594306049824,0.06611679221011241,Agent/TCP/Vegas,1.857768,2.473487130667834,19.998958
801,7.0,0.053342816500711245,0.06634847185992528,Agent/TCP/Vegas,1.685109,2.4506167685854954,19.998866
802,7.0,0.03540449637103912,0.06629906989151706,Agent/TCP/Vegas,1.47896,2.4352293050059903,19.997134
803,7.0,0.1806276811921427,0.06862286287015978,Agent/TCP/Vegas,4.125405,2.2231428617508544,19.998429
804,7.0,0.0,0.06590274554554573,Agent/TCP/Vegas,3.938522,2.4934625059148754,19.999722
805,7.0,0.0,0.0659019103407054,Agent/TCP/Vegas,3.861429,2.4938558432331477,19.997085
806,7.0,0.0180635838150289,0.06612138944313463,Agent/TCP/Vegas,2.127267,2.472612814078674,19.999859
807,7.0,0.0,0.06587009082141114,Agent/TCP/Vegas,0.100502,2.50553274156271,19.998865
808,7.0,0.06960153123368715,0.06655928598915514,Agent/TCP/Vegas,1.158846,2.4344844531701724,19.998153
809,7.0,1.2864918357248887,0.09622375141825722,Agent/TCP/Vegas,4.381814,1.0162585358641876,19.999887
810,7.5,0.020222446916076844,0.06770286814303123,Agent/TCP/Vegas,3.609969,2.4085050885100605,19.998558
811,7.5,0.0,0.06750887861848708,Agent/TCP/Vegas,3.510676,2.4351913534452936,19.998908
812,7.5,0.0757002271006813,0.06928246250475861,Agent/TCP/Vegas,1.459923,2.27367587993015,19.999065
813,7.5,0.0,0.06752000222897703,Agent/TCP/Vegas,3.74361,2.434416177251683,19.997199
814,7.5,0.0,0.06757967948503582,Agent/TCP/Vegas,0.36679,2.441198929800556,19.999766
815,7.5,0.044385264092321346,0.06778844352678602,Agent/TCP/Vegas,4.915075,2.3828317844993023,19.999648
816,7.5,0.020751193193608634,0.06759120517097607,Agent/TCP/Vegas,4.044311,2.4108703778593044,19.998715
817,7.5,0.019704433497536946,0.06773025197941415,Agent/TCP/Vegas,3.162864,2.4057336572972297,19.999308
818,7.5,0.0,0.06741355980948922,Agent/TCP/Vegas,2.089892,2.4429177635331314,19.999623
